OrderID	CustomerID	OrderDate	ShippedDate	CustomerName	Department	Region	OrderType	ProductCategory	SKU	Priority	Status	ShipMethod	Units	UnitCost	UnitPrice	DiscountRate	OrderTotal	AssignedRep
ORD-101147	CUST-10140	07.01.2025	15.01.2025	Canyon Enterprises	Procurement	West	Software	Paper & Printing	SKU-S7912	Medium	Fulfilled	2-Day	5	 $22.74 	 $28.42 	5%	 $135.00 	Taylor Smith
ORD-101148	CUST-10166	21.04.2024	25.04.2024	Riverbend Enterprises	Operations	East	Office Supplies	Cleaning	SKU-D5808	Low	Fulfilled	Pickup	2	 $14.89 	 $20.85 	0%	 $41.70 	Skyler Jackson
ORD-101149	CUST-10040	11.12.2024		Vertex Consulting	Marketing	East	Office Supplies	Paper & Printing	SKU-V4824	Medium	Approved	Pickup	10	 $95.09 	 $133.13 	0%	 $1’331.30 	Cameron Robinson
ORD-101150	CUST-10145	30.07.2024	09.08.2024	Northstar Consulting	Marketing	East	Office Supplies	Hardware	SKU-V5088	Low	Fulfilled	2-Day	1	 $19.85 	 $28.78 	15%	 $24.46 	Blake Patel
ORD-101151	CUST-10105	21.07.2024		Crescent Consulting	IT	West	Hardware	Services	SKU-E4111	Low	New	Pickup	5	 $27.52 	 $34.40 	0%	 $172.00 	Skyler Clark
ORD-101152	CUST-10188	19.09.2025	20.09.2025	Summit Holdings	Marketing	West	Software	Paper & Printing	SKU-B6413	Medium	Fulfilled	Ground	20	 $30.16 	 $40.72 	0%	 $814.40 	Sawyer Garcia
ORD-101153	CUST-10080	05.12.2024		Northstar Partners	IT	East	Office Supplies	Services	SKU-Q5119	High	Approved	Ground	2	 $29.16 	 $36.45 	0%	 $72.90 	Skyler Clark
ORD-101154	CUST-10114	19.11.2024		Cobalt Enterprises	Operations	Central	Office Supplies	Breakroom	SKU-I7906	High	Approved	2-Day	5	 $18.45 	 $25.83 	0%	 $129.15 	Finley White
ORD-101155	CUST-10136	01.03.2025	03.03.2025	Vertex Systems	Sales	Central	Office Supplies	Cleaning	SKU-W8434	Medium	Fulfilled	Overnight	1	 $11.26 	 $15.20 	15%	 $12.92 	Taylor Brown
ORD-101156	CUST-10113	10.11.2025		Blue Ridge Enterprises	Finance	Central	Software	Paper & Printing	SKU-A8508	High	Approved	Pickup	3	 $23.02 	 $28.77 	5%	 $81.99 	Finley White
ORD-101157	CUST-10176	21.01.2024	31.01.2024	Summit Systems	Procurement	East	Office Supplies	Breakroom	SKU-P8886	Medium	Fulfilled	Pickup	12	 $38.57 	 $48.21 	0%	 $578.52 	Jamie Johnson
ORD-101158	CUST-10021	18.12.2024		Pioneer Consulting	IT	West	Office Supplies	Cleaning	SKU-Y1916	High	Approved	Pickup	2	 $18.99 	 $25.64 	0%	 $51.28 	Jamie Anderson
ORD-101159	CUST-10162	15.11.2025	16.11.2025	Vertex Systems	IT	Central	Office Supplies	Tech Accessories	SKU-L3646	Low	Fulfilled	Overnight	10	 $54.93 	 $79.65 	10%	 $716.85 	Jamie Johnson
ORD-101160	CUST-10106	28.09.2025	01.10.2025	Pioneer Associates	HR	West	Office Supplies	Hardware	SKU-R3167	Medium	Fulfilled	Ground	10	 $17.63 	 $22.92 	5%	 $217.74 	Jordan White
ORD-101161	CUST-10061	23.02.2024	02.03.2024	Harbor Partners	Marketing		Office Supplies	Hardware	SKU-E1400	Medium	Fulfilled	Ground	20	 $42.60 	 $59.64 	0%	 $1’192.80 	Sawyer Allen
ORD-101162	CUST-10085	06.11.2025	07.11.2025	Bright Partners	Sales	East	Office Supplies	Hardware	SKU-D7227	Low	Delayed	Ground	1	 $18.95 	 $25.58 	15%	 $21.74 	Sawyer Patel
ORD-101163	CUST-10051	05.11.2024	14.11.2024	Vertex Logistics	Operations	East	Office Supplies	Ergonomics	SKU-Q2312	High	Fulfilled	Pickup	3	 $11.82 	 $17.14 	0%	 $51.42 	Avery Thomas
ORD-101164	CUST-10181	10.03.2025		 Vertex Industries  	IT	West	Office Supplies	Paper & Printing	SKU-A5506	Medium	Approved	2-Day	5	 $32.24 	 $41.91 	5%	 $199.07 	Reese Lee
ORD-101165	CUST-10115	30.09.2024		Cobalt Associates	Marketing	East	Office Supplies	Breakroom	SKU-U8517	Medium	Approved	Ground	1	 $8.57 	 $11.14 	0%	 $11.14 	Taylor Smith
ORD-101166	CUST-10019	19.04.2024	20.04.2024	Crescent Holdings	HR		Office Supplies	Cleaning	SKU-Y1916	High	Fulfilled	Ground	12	 $18.99 	 $25.64 	0%	 $307.68 	Sawyer Garcia
ORD-101167	CUST-10158	24.01.2026	26.01.2026	Crescent Foundation	Finance	West	Office Supplies	Software	SKU-E4527	Medium	Fulfilled	Pickup	10	 $21.57 	 $26.96 	15%	 $229.16 	Jordan White
ORD-101168	CUST-10014	19.09.2025	21.09.2025	Redwood Partners	Marketing	East	Office Supplies	Tech Accessories	SKU-X8777	Low	Delayed	2-Day	10	 $24.05 	 $31.27 	0%	 $312.70 	Cameron Robinson
ORD-101169	CUST-10175	04.01.2024		Cobalt Logistics	HR	East	Office Supplies	Services	SKU-B5082	Medium	Approved	2-Day	3	 $29.93 	 $38.91 	5%	 $110.89 	Skyler Jackson
ORD-101170	CUST-10154	26.12.2025	04.01.2026	Bright Associates	Marketing	West	Office Supplies	Breakroom	SKU-I7906	Medium	Fulfilled	Ground	1	 $18.45 	 $25.83 	5%	 $24.54 	Finley White
ORD-101171	CUST-10045	07.01.2024	09.01.2024	Harbor Enterprises	HR	Central	Office Supplies	Tech Accessories	SKU-B5136	Low	Fulfilled	2-Day	3	 $69.23 	 $86.54 	15%	 $220.68 	Jamie Anderson
ORD-101172	CUST-10082	11.07.2024	20.07.2024	Riverbend Enterprises	Procurement	East	Services	Software	SKU-B1893	High	Fulfilled	Overnight	10	 $22.45 	 $29.18 	10%	 $262.62 	Jamie Young
ORD-101173	CUST-10055	17.10.2025		Bright Logistics	Operations	East	Office Supplies	Hardware	SKU-A3496	Medium	Approved	Ground	3	 $18.62 	 $26.07 	15%	 $66.48 	Sawyer Allen
ORD-101174	CUST-10193	14.09.2024		Northstar Holdings	HR	East	Office Supplies	Breakroom	SKU-U8517	High	Approved	Ground	2	 $8.57 	 $11.14 	10%	 $20.05 	Jamie Young
ORD-101175	CUST-10003	22.03.2024	01.04.2024	Blue Ridge Group	Marketing		Hardware	Paper & Printing	SKU-Y4404	Medium	Fulfilled	Overnight	3	 $8.54 	 $10.67 	15%	 $27.21 	Sawyer Allen
ORD-101176	CUST-10145	25.11.2025		Northstar Consulting	IT	East	Software	Services	SKU-C1878	Medium	Approved	Pickup	5	 $27.00 	 $39.15 	0%	 $195.75 	Jamie Johnson
ORD-101177	CUST-10080	03.11.2024	10.11.2024	Northstar Partners	Sales	East	Services	Hardware	SKU-S2290	High	Fulfilled	Ground	20	 $25.46 	 $31.83 	15%	 $541.11 	Avery Thomas
ORD-101178	CUST-10083	21.04.2025	24.04.2025	Apex Systems	Procurement	West	Software	Paper & Printing	SKU-N9565	Low	Fulfilled	Pickup	10	 $36.82 	 $47.87 	5%	 $454.77 	Taylor Smith
ORD-101179	CUST-10107	25.01.2026		Harbor Foundation	Finance	Central	Software	Services	SKU-O8136	Low	Approved	2-Day	2	 $16.67 	 $22.50 	5%	 $42.75 	Avery Thomas
ORD-101180	CUST-10169	15.01.2024		Northstar Consulting	HR		Office Supplies	Hardware	SKU-R4295	Low	Approved	Ground	3	 $18.18 	 $24.54 	5%	 $69.94 	Jamie Johnson
ORD-101181	CUST-10086	02.06.2024		Evergreen Enterprises	HR	East	Office Supplies	Services	SKU-R9698	Medium	Approved	Overnight	12	 $21.56 	 $31.26 	0%	 $375.12 	Skyler Jackson
ORD-101182	CUST-10185	13.05.2025		Cobalt Holdings	Operations	East	Office Supplies	Software	SKU-J4450	Low	New	Ground	10	 $19.04 	 $25.70 	0%	 $257.00 	Jamie Anderson
ORD-101183	CUST-10180	09.03.2024	17.03.2024	Apex Holdings	Operations	East	Hardware	Hardware	SKU-I6502	High	Fulfilled	Pickup	10	 $5.81 	 $7.55 	0%	 $75.50 	Jamie Young
ORD-101184	CUST-10161	14.01.2024	23.01.2024	Crescent Foundation	HR	East	Office Supplies	Breakroom	SKU-B8711	Medium	Fulfilled	Ground	20	 $43.25 	 $60.55 	10%	 $1’089.90 	Taylor Smith
ORD-101185	CUST-10185	15.10.2024		Cobalt Holdings	IT	East	Software	Hardware	SKU-D7227	Low	Approved	Pickup	1	 $18.95 	 $25.58 	0%	 $25.58 	Sawyer Garcia
ORD-101186	CUST-10106	02.04.2025		Pioneer Associates	HR	West	Office Supplies	Paper & Printing	SKU-Y4404	Medium	Approved	Overnight	20	 $8.54 	 $10.67 	15%	 $181.39 	Jamie Johnson
ORD-101187	CUST-10087	14.10.2024	18.10.2024	Cobalt Holdings	Sales	West	Software	Paper & Printing	SKU-X4155	Medium	Delayed	Overnight	3	 $19.47 	 $28.23 	15%	 $71.99 	Sawyer Patel
ORD-101188	CUST-10156	26.12.2025	28.12.2025	Crescent Group	HR	West	Software	Services	SKU-W5982	Medium	Fulfilled	Ground	12	 $24.07 	 $34.90 	0%	 $418.80 	Jordan Lee
ORD-101189	CUST-10159	28.01.2025	04.02.2025	Pioneer Systems	IT	East	Office Supplies	Ergonomics	SKU-L4673	Medium	Fulfilled	Overnight	1	 $15.73 	 $19.66 	0%	 $19.66 	Emerson Martinez
ORD-101190	CUST-10182	16.07.2024	22.07.2024	Blue Ridge Partners	HR	Central	Office Supplies	Hardware	SKU-V5088	Low	Fulfilled	2-Day	3	 $19.85 	 $28.78 	15%	 $73.39 	Sawyer Garcia
ORD-101191	CUST-10123	30.12.2024		Pioneer Holdings	Sales	West	Office Supplies	Paper & Printing	SKU-A5658	Medium	Approved	Overnight	10	 $30.64 	 $42.90 	10%	 $386.10 	Casey Brown
ORD-101192	CUST-10048	23.07.2024		Apex Partners	Sales	East	Hardware	Hardware	SKU-R4295	Medium	New	2-Day	1	 $18.18 	 $24.54 	10%	 $22.09 	Jordan Lee
ORD-101193	CUST-10096	16.10.2024		Northstar Consulting	Operations	Central	Software	Paper & Printing	SKU-N9565	Low	Approved	2-Day	2	 $36.82 	 $47.87 	0%	 $95.74 	Reese Lee
ORD-101194	CUST-10166	26.01.2024	02.02.2024	Riverbend Enterprises	Marketing	East	Software	Tech Accessories	SKU-Q9085	High	Fulfilled	2-Day	5	 $18.01 	 $22.51 	5%	 $106.92 	Cameron Garcia
ORD-101195	CUST-10152	22.07.2025		Vertex Industries	Operations	East	Software	Software	SKU-Q3927	High	Approved	Overnight	2	 $11.28 	 $15.23 	0%	 $30.46 	Cameron Robinson
ORD-101196	CUST-10072	13.09.2025		Silverline Foundation	HR	East	Hardware	Services	SKU-U4919	Medium	New	Ground	20	 $58.01 	 $72.51 	0%	 $1’450.20 	Casey Brown
ORD-101197	CUST-10036	03.05.2025		Blue Ridge Associates	IT	Central	Software	Breakroom	SKU-P8886	Medium	New	Pickup	3	 $38.57 	 $48.21 	15%	 $122.94 	Jordan White
ORD-101198	CUST-10083	09.02.2025		Apex Systems	Sales	West	Software	Cleaning	SKU-Z7745	High	Approved	Ground	2	 $34.34 	 $44.64 	10%	 $80.35 	Sawyer Lee
ORD-101199	CUST-10127	10.01.2026		Vertex Services	Finance	West	Services	Breakroom	SKU-G2545	High	New	2-Day	2	 $20.90 	 $28.21 	15%	 $47.96 	Taylor Brown
ORD-101200	CUST-10091	04.04.2024		Silverline Group	IT	West	Office Supplies	Software	SKU-H6912	Medium	New	Pickup	3	 $15.78 	 $19.72 	10%	 $53.24 	Sawyer Lee
ORD-101201	CUST-10164	21.06.2025	23.06.2025	Harbor Partners	Procurement		Office Supplies	Paper & Printing	SKU-X4155	High	Fulfilled	2-Day	10	 $19.47 	 $28.23 	5%	 $268.19 	Finley White
ORD-101202	CUST-10061	24.09.2024		Harbor Partners	Finance		Hardware	Breakroom	SKU-A7396	Medium	New	2-Day	10	 $12.54 	 $16.93 	5%	 $160.84 	Sawyer Lee
ORD-101203	CUST-10194	13.02.2024		Summit Enterprises	HR		Services	Services	SKU-N4185	Low	New	Overnight	2	 $29.93 	 $41.90 	0%	 $83.80 	Blake Patel
ORD-101204	CUST-10004	11.10.2025	12.10.2025	Vertex Logistics	Sales	Central	Software	Breakroom	SKU-O1887	Medium	Fulfilled	Pickup	3	 $17.62 	 $24.67 	10%	 $66.61 	Morgan Brown
ORD-101205	CUST-10009	23.07.2024		 Harbor Services  	HR	Central	Office Supplies	Paper & Printing	SKU-B6413	Medium	Approved	Ground	1	 $30.16 	 $40.72 	10%	 $36.65 	Avery Thomas
ORD-101206	CUST-10101	05.06.2025	11.06.2025	Evergreen Enterprises	HR	West	Office Supplies	Hardware	SKU-O5557	High	Fulfilled	Overnight	2	 $56.69 	 $79.37 	0%	 $158.74 	Casey Brown
ORD-101207	CUST-10040	07.06.2025		Vertex Consulting	Procurement	East	Office Supplies	Ergonomics	SKU-D2232	Medium	Approved	Overnight	5	 $9.30 	 $12.56 	0%	 $62.80 	Blake Patel
ORD-101208	CUST-10073	02.05.2024	04.05.2024	Vertex Logistics	Operations	East	Office Supplies	Paper & Printing	SKU-Y4404	Medium	Fulfilled	Pickup	2	 $8.54 	 $10.67 	0%	 $21.34 	Finley White
ORD-101209	CUST-10027	12.02.2024	16.02.2024	Crescent Services	Marketing	East	Services	Cleaning	SKU-A9098	Medium	Fulfilled	Overnight	10	 $19.77 	 $27.68 	15%	 $235.28 	Sawyer Allen
ORD-101210	CUST-10092	30.08.2025	31.08.2025	Crescent Consulting	Operations	East	Office Supplies	Cleaning	SKU-B1821	Medium	Fulfilled	Overnight	10	 $8.35 	 $12.11 	0%	 $121.10 	Jordan Lee
ORD-101211	CUST-10055	13.11.2024	21.11.2024	Bright Logistics	Procurement	East	Office Supplies	Tech Accessories	SKU-Z7916	Medium	Fulfilled	Pickup	12	 $14.05 	 $19.67 	15%	 $200.63 	Jordan White
ORD-101212	CUST-10192	04.02.2025	06.02.2025	Summit Associates	HR		Services	Ergonomics	SKU-D2232	Medium	Fulfilled	2-Day	3	 $9.30 	 $12.56 	0%	 $37.68 	Skyler Clark
ORD-101213	CUST-10158	01.01.2024	11.01.2024	Crescent Foundation	Finance	West	Software	Services	SKU-V4501	Low	Delayed	Overnight	2	 $51.72 	 $67.24 	5%	 $127.76 	Blake Patel
ORD-101214	CUST-10013	12.06.2024		Cobalt Consulting	IT	East	Office Supplies	Breakroom	SKU-W4249	High	Approved	Overnight	20	 $18.33 	 $22.91 	0%	 $458.20 	Blake Martinez
ORD-101215	CUST-10005	03.03.2025		Northstar Associates	IT	West	Software	Tech Accessories	SKU-L3646	Low	Approved	Overnight	10	 $54.93 	 $79.65 	5%	 $756.68 	Skyler Jackson
ORD-101216	CUST-10190	03.05.2024	05.05.2024	Northstar Partners	Marketing	Central	Software	Ergonomics	SKU-Q4130	Low	Delayed	2-Day	1	 $28.87 	 $40.42 	0%	 $40.42 	Jamie Anderson
ORD-101217	CUST-10116	12.01.2026		Crescent Foundation	Procurement	Central	Software	Hardware	SKU-A3496	Medium	Approved	Ground	12	 $18.62 	 $26.07 	15%	 $265.91 	Sawyer Patel
ORD-101218	CUST-10187	06.05.2025	13.05.2025	Summit Associates	Marketing	Central	Office Supplies	Tech Accessories	SKU-I8579	High	Fulfilled	Ground	1	 $24.35 	 $34.09 	0%	 $34.09 	Jamie Johnson
ORD-101219	CUST-10044	21.04.2025		Pioneer Logistics	Finance	Central	Hardware	Tech Accessories	SKU-V8787	High	New	Overnight	5	 $11.21 	 $15.13 	15%	 $64.30 	Reese Lee
ORD-101220	CUST-10051	06.01.2026		Vertex Logistics	Procurement	East	Office Supplies	Software	SKU-N8956	Medium	Cancelled	2-Day	12	 $8.22 	 $11.10 	0%	 $133.20 	Cameron Robinson
ORD-101221	CUST-10166	03.04.2025	04.04.2025	Riverbend Enterprises	Finance	East	Software	Services	SKU-C1878	Low	Fulfilled	Pickup	12	 $27.00 	 $39.15 	0%	 $469.80 	Cameron Robinson
ORD-101222	CUST-10022	20.10.2024	29.10.2024	Redwood Solutions	Sales	West	Office Supplies	Tech Accessories	SKU-Z6039	Low	Fulfilled	Overnight	5	 $28.96 	 $40.54 	15%	 $172.30 	Avery Thomas
ORD-101223	CUST-10082	07.07.2025	12.07.2025	Riverbend Enterprises	Marketing	East	Hardware	Cleaning	SKU-D5808	Medium	Fulfilled	Overnight	12	 $14.89 	 $20.85 	5%	 $237.69 	Avery Thomas
ORD-101224	CUST-10172	31.05.2024		Crescent Consulting	Sales	West	Office Supplies	Hardware	SKU-O5198	Low	New	Overnight	2	 $40.59 	 $58.86 	0%	 $117.72 	Jordan White
ORD-101225	CUST-10119	02.01.2025		Crescent Industries	Operations	West	Software	Hardware	SKU-S4608	Low	New	Ground	12	 $13.03 	 $16.29 	0%	 $195.48 	Jordan Lee
ORD-101226	CUST-10153	02.10.2025		Evergreen Industries	IT	West	Hardware	Paper & Printing	SKU-Z1672	Low	New	2-Day	3	 $32.53 	 $43.92 	0%	 $131.76 	Cameron Robinson
ORD-101227	CUST-10107	09.02.2025	12.02.2025	Harbor Foundation	Finance	Central	Services	Tech Accessories	SKU-O9900	Medium	Fulfilled	Ground	5	 $10.88 	 $15.78 	0%	 $78.90 	Casey Brown
ORD-101228	CUST-10175	27.01.2026		Cobalt Logistics	Marketing	East	Software	Paper & Printing	SKU-S7912	Medium	Approved	Overnight	1	 $22.74 	 $28.42 	10%	 $25.58 	Blake Patel
ORD-101229	CUST-10100	19.06.2025	27.06.2025	Blue Ridge Associates	HR	East	Hardware	Tech Accessories	SKU-O9900	Medium	Fulfilled	Ground	20	 $10.88 	 $15.78 	0%	 $315.60 	Cameron Garcia
ORD-101230	CUST-10183	08.06.2024	13.06.2024	Apex Industries	Finance	Central	Software	Cleaning	SKU-W8434	Low	Fulfilled	Pickup	2	 $11.26 	 $15.20 	0%	 $30.40 	Morgan Brown
ORD-101231	CUST-10077	04.09.2024	05.09.2024	Cobalt Partners	Procurement	East	Office Supplies	Paper & Printing	SKU-B6413	Medium	Delayed	2-Day	3	 $30.16 	 $40.72 	0%	 $122.16 	Sawyer Garcia
ORD-101232	CUST-10053	29.10.2024		 Summit Enterprises  	HR	East	Software	Tech Accessories	SKU-I8579	Medium	New	Pickup	2	 $24.35 	 $34.09 	0%	 $68.18 	Jamie Young
ORD-101233	CUST-10002	01.01.2025		Harbor Enterprises	Marketing	West	Hardware	Software	SKU-H7625	Medium	Approved	Overnight	5	 $24.60 	 $35.67 	5%	 $169.43 	Skyler Clark
ORD-101234	CUST-10162	26.08.2025		Vertex Systems	Sales	Central	Hardware	Services	SKU-C1653	Medium	Cancelled	Pickup	2	 $12.90 	 $18.70 	0%	 $37.40 	Avery Thomas
ORD-101235	CUST-10179	01.02.2024	11.02.2024	Riverbend Enterprises	Operations	East	Software	Paper & Printing	SKU-A5658	Medium	Fulfilled	Ground	12	 $30.64 	 $42.90 	5%	 $489.06 	Cameron Robinson
ORD-101236	CUST-10175	27.09.2025		Cobalt Logistics	Operations	East	Services	Cleaning	SKU-I2137	Medium	Cancelled	Ground	3	 $15.46 	 $22.42 	5%	 $63.90 	Blake Martinez
ORD-101237	CUST-10021	10.07.2025	14.07.2025	Pioneer Consulting	HR	West	Software	Tech Accessories	SKU-B5136	Medium	Delayed	Pickup	12	 $69.23 	 $86.54 	5%	 $986.56 	Jordan White
ORD-101238	CUST-10008	10.09.2025	12.09.2025	Vertex Associates	IT	West	Office Supplies	Tech Accessories	SKU-Z7916	Low	Fulfilled	2-Day	5	 $14.05 	 $19.67 	10%	 $88.52 	Jamie Young
ORD-101239	CUST-10151	11.01.2024	19.01.2024	Vertex Enterprises	Procurement	Central	Hardware	Services	SKU-W3506	High	Fulfilled	Ground	2	 $41.79 	 $60.60 	10%	 $109.08 	Finley White
ORD-101240	CUST-10099	08.10.2024		 Evergreen Foundation  	Procurement	East	Services	Services	SKU-V4501	Medium	New	Ground	1	 $51.72 	 $67.24 	15%	 $57.15 	Jordan Lee
ORD-101241	CUST-10115	17.05.2025	20.05.2025	Cobalt Associates	IT	East	Software	Breakroom	SKU-W5844	High	Fulfilled	Pickup	2	 $13.35 	 $17.36 	0%	 $34.72 	Sawyer Allen
ORD-101242	CUST-10123	19.03.2024	24.03.2024	Pioneer Holdings	Operations	West	Office Supplies	Tech Accessories	SKU-I8579	Medium	Fulfilled	2-Day	5	 $24.35 	 $34.09 	5%	 $161.93 	Sawyer Lee
ORD-101243	CUST-10087	06.07.2024		Cobalt Holdings	Procurement	West	Hardware	Paper & Printing	SKU-V4824	Low	Approved	Pickup	5	 $95.09 	 $133.13 	15%	 $565.80 	Jamie Anderson
ORD-101244	CUST-10035	13.04.2024	20.04.2024	Silverline Services	HR	East	Software	Breakroom	SKU-O1887	Low	Fulfilled	Pickup	12	 $17.62 	 $24.67 	5%	 $281.24 	Avery Thomas
ORD-101245	CUST-10177	22.01.2024	29.01.2024	Summit Foundation	IT	West	Hardware	Software	SKU-X8019	High	Fulfilled	Overnight	10	 $9.50 	 $12.83 	5%	 $121.89 	Casey Brown
ORD-101246	CUST-10022	09.03.2024	10.03.2024	Redwood Solutions	IT	West	Software	Cleaning	SKU-L4432	Medium	Fulfilled	2-Day	20	 $33.06 	 $47.94 	0%	 $958.80 	Jamie Anderson
ORD-101247	CUST-10146	14.06.2024		Harbor Group	HR	West	Hardware	Ergonomics	SKU-D2232	Medium	Cancelled	Overnight	12	 $9.30 	 $12.56 	10%	 $135.65 	Blake Martinez
ORD-101248	CUST-10168	04.05.2025		Silverline Industries	HR	West	Hardware	Services	SKU-N4185	High	New	2-Day	12	 $29.93 	 $41.90 	0%	 $502.80 	Reese Lee
ORD-101249	CUST-10002	16.05.2024		Harbor Enterprises	IT	West	Office Supplies	Hardware	SKU-V5088	Low	New	Overnight	3	 $19.85 	 $28.78 	10%	 $77.71 	Jordan Lee
ORD-101250	CUST-10035	10.01.2024	18.01.2024	Silverline Services	IT	East	Services	Services	SKU-A2832	Low	Fulfilled	2-Day	3	 $21.67 	 $28.17 	15%	 $71.83 	Jamie Johnson
ORD-101251	CUST-10025	05.05.2025	08.05.2025	Harbor Enterprises	HR	Central	Office Supplies	Paper & Printing	SKU-E5333	Medium	Fulfilled	Ground	10	 $16.51 	 $23.94 	0%	 $239.40 	Sawyer Allen
ORD-101252	CUST-10194	06.06.2025		Summit Enterprises	Finance		Hardware	Services	SKU-B5082	Low	New	2-Day	12	 $29.93 	 $38.91 	0%	 $466.92 	Cameron Garcia
ORD-101253	CUST-10092	27.02.2025	28.02.2025	Crescent Consulting	HR	East	Software	Hardware	SKU-S2290	Medium	Fulfilled	Ground	1	 $25.46 	 $31.83 	0%	 $31.83 	Blake Patel
ORD-101254	CUST-10100	16.07.2024	25.07.2024	Blue Ridge Associates	Operations	East	Hardware	Cleaning	SKU-I2137	Low	Fulfilled	2-Day	12	 $15.46 	 $22.42 	5%	 $255.59 	Skyler Clark
ORD-101255	CUST-10193	20.02.2025		Northstar Holdings	Marketing	East	Office Supplies	Services	SKU-B5082	Medium	Approved	Ground	1	 $29.93 	 $38.91 	5%	 $36.96 	Skyler Clark
ORD-101256	CUST-10016	01.02.2024		Crescent Industries	Sales	East	Office Supplies	Software	SKU-B2512	Low	New	Ground	3	 $43.88 	 $54.85 	0%	 $164.55 	Blake Martinez
ORD-101257	CUST-10118	06.02.2025		Apex Logistics	Marketing	East	Software	Services	SKU-C1878	Low	Approved	Overnight	12	 $27.00 	 $39.15 	0%	 $469.80 	Jamie Johnson
ORD-101258	CUST-10098	07.06.2025	09.06.2025	Apex Systems	Procurement	East	Software	Cleaning	SKU-Y3143	Medium	Fulfilled	2-Day	2	 $29.64 	 $41.50 	5%	 $78.85 	Jordan White
ORD-101259	CUST-10087	09.12.2025		Cobalt Holdings	Sales	West	Hardware	Services	SKU-O8136	Medium	Approved	Overnight	12	 $16.67 	 $22.50 	0%	 $270.00 	Reese Lee
ORD-101260	CUST-10058	31.08.2025		Vertex Partners	IT	West	Services	Hardware	SKU-D7227	Medium	Approved	2-Day	2	 $18.95 	 $25.58 	0%	 $51.16 	Reese Lee
ORD-101261	CUST-10132	15.07.2024		Blue Ridge Solutions	Marketing	East	Office Supplies	Hardware	SKU-U3441	Medium	Approved	2-Day	20	 $22.07 	 $27.59 	10%	 $496.62 	Taylor Smith
ORD-101262	CUST-10048	05.12.2025	14.12.2025	Apex Partners	Marketing	East	Hardware	Paper & Printing	SKU-Y4404	Medium	Fulfilled	2-Day	12	 $8.54 	 $10.67 	5%	 $121.64 	Sawyer Patel
ORD-101263	CUST-10185	26.06.2024		Cobalt Holdings	Marketing	East	Software	Cleaning	SKU-D5808	Medium	Approved	Overnight	5	 $14.89 	 $20.85 	0%	 $104.25 	Cameron Garcia
ORD-101264	CUST-10062	23.05.2025	02.06.2025	Canyon Logistics	Operations	East	Hardware	Services	SKU-V4501	Medium	Fulfilled	Overnight	1	 $51.72 	 $67.24 	0%	 $67.24 	Blake Martinez
ORD-101265	CUST-10031	14.03.2024		Canyon Consulting	Operations	Central	Software	Paper & Printing	SKU-N9565	Low	New	2-Day	1	 $36.82 	 $47.87 	0%	 $47.87 	Jamie Johnson
ORD-101266	CUST-10149	10.04.2025		Evergreen Associates	Procurement	Central	Office Supplies	Hardware	SKU-M2964	Medium	Approved	Ground	3	 $27.34 	 $39.64 	5%	 $112.97 	Cameron Garcia
ORD-101267	CUST-10027	16.05.2025		Crescent Services	Operations	East	Office Supplies	Breakroom	SKU-G2545	Medium	New	Ground	5	 $20.90 	 $28.21 	0%	 $141.05 	Sawyer Lee
ORD-101268	CUST-10071	12.02.2024	22.02.2024	Redwood Logistics	Finance	West	Hardware	Hardware	SKU-V5088	Medium	Fulfilled	Pickup	2	 $19.85 	 $28.78 	0%	 $57.56 	Sawyer Lee
ORD-101269	CUST-10028	02.03.2024		Pioneer Associates	IT	West	Services	Breakroom	SKU-S4114	Medium	Approved	2-Day	2	 $41.95 	 $58.73 	0%	 $117.46 	Taylor Brown
ORD-101270	CUST-10146	25.09.2025	05.10.2025	Harbor Group	Procurement	West	Office Supplies	Services	SKU-W3506	Medium	Fulfilled	2-Day	5	 $41.79 	 $60.60 	0%	 $303.00 	Casey Brown
ORD-101271	CUST-10043	20.11.2024	30.11.2024	Riverbend Systems	Procurement	West	Services	Cleaning	SKU-A2889	Medium	Fulfilled	Ground	10	 $20.70 	 $30.01 	0%	 $300.10 	Morgan Brown
ORD-101272	CUST-10069	28.01.2026	07.02.2026	Silverline Associates	Procurement	West	Hardware	Breakroom	SKU-B8711	High	Fulfilled	2-Day	3	 $43.25 	 $60.55 	0%	 $181.65 	Emerson Martinez
ORD-101273	CUST-10056	18.06.2024		Evergreen Holdings	IT	Central	Office Supplies	Tech Accessories	SKU-O9900	Medium	Approved	Pickup	2	 $10.88 	 $15.78 	5%	 $29.98 	Skyler Jackson
ORD-101274	CUST-10020	25.08.2024	26.08.2024	Crescent Foundation	Operations	East	Software	Software	SKU-J4443	Medium	Fulfilled	Pickup	1	 $38.36 	 $53.70 	10%	 $48.33 	Blake Patel
ORD-101275	CUST-10052	08.07.2025	17.07.2025	Summit Solutions	Marketing	Central	Hardware	Services	SKU-V4501	Low	Fulfilled	Overnight	2	 $51.72 	 $67.24 	0%	 $134.48 	Jamie Johnson
ORD-101276	CUST-10113	22.09.2025		Blue Ridge Enterprises	Sales	Central	Office Supplies	Paper & Printing	SKU-A8508	High	New	Pickup	1	 $23.02 	 $28.77 	0%	 $28.77 	Blake Patel
ORD-101277	CUST-10080	31.07.2024		Northstar Partners	IT	East	Office Supplies	Software	SKU-J4450	Medium	Approved	2-Day	2	 $19.04 	 $25.70 	5%	 $48.83 	Skyler Clark
